customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2958.0,Regan,Botly,Male,10.0,1975-11-23,Health Coach II,Manufacturing,Affluent Customer,N,Yes,14.0
2959.0,Max,Gonthier,Female,1.0,1953-11-23,Registered Nurse,Health,Mass Customer,N,Yes,11.0
2960.0,Hollie,MacEllen,Female,6.0,1976-07-16,Design Engineer,Property,Mass Customer,N,Yes,16.0
2961.0,Merv,Barradell,Male,56.0,1975-03-22,Assistant Manager,Health,Mass Customer,N,Yes,12.0
2962.0,Shari,MacCallester,Female,26.0,1971-07-12,Information Systems Manager,Property,Mass Customer,N,No,15.0
2964.0,Geneva,McCrystal,Female,36.0,1974-01-07,Product Engineer,Telecommunications,Mass Customer,N,Yes,14.0
2966.0,Fredi,Aldhous,Female,81.0,1969-05-22,Dental Hygienist,Health,Mass Customer,N,Yes,5.0
2967.0,Dud,Coom,Male,60.0,1979-09-14,Social Worker,Health,Affluent Customer,N,Yes,20.0
2968.0,Lek,Viel,Male,38.0,1977-11-25,Human Resources Assistant III,Retail,High Net Worth,N,No,16.0
2970.0,Cassi,Noades,Female,64.0,1992-12-08,Software Consultant,Financial Services,Mass Customer,N,No,5.0
2971.0,Esther,Caught,Female,5.0,1968-01-16,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,8.0
2973.0,Torr,Mintram,Male,34.0,1972-05-12,Senior Developer,Health,High Net Worth,N,No,5.0
2974.0,Hyacinthia,Settle,Female,1.0,1975-09-28,Engineer IV,Financial Services,High Net Worth,N,No,15.0
2975.0,Deva,Carnow,Female,67.0,1981-03-09,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14.0
2976.0,Lindsay,Beausang,Male,16.0,1964-08-07,Tax Accountant,Health,Mass Customer,N,Yes,8.0
2978.0,Erasmus,Winckworth,Male,96.0,1974-05-07,Programmer IV,Manufacturing,Affluent Customer,N,No,10.0
2979.0,Louella,Mandifield,Female,39.0,1976-07-25,Tax Accountant,Retail,Mass Customer,N,No,18.0
2980.0,Di,Plaid,Female,27.0,1979-12-22,Chemical Engineer,Manufacturing,Mass Customer,N,No,4.0
2981.0,Benny,Jadczak,Male,26.0,1980-03-30,Sales Representative,Retail,High Net Worth,N,Yes,21.0
2982.0,Celisse,McCloughen,Female,30.0,1982-08-08,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0
2983.0,Hilario,Magrane,Male,2.0,1985-01-26,Human Resources Manager,Retail,Mass Customer,N,Yes,17.0
2984.0,Frances,Mishaw,Female,48.0,1959-05-23,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,13.0
2985.0,Kerby,Nesfield,Male,69.0,1986-10-14,Sales Representative,Retail,Affluent Customer,N,Yes,14.0
2989.0,Mort,,Male,37.0,2000-10-25,Dental Hygienist,Health,High Net Worth,N,Yes,2.0
2990.0,Brice,Martinuzzi,Male,65.0,1978-03-16,GIS Technical Architect,Argiculture,High Net Worth,N,No,8.0
2991.0,Fred,Catanheira,Female,48.0,1964-06-27,Desktop Support Technician,Financial Services,Mass Customer,N,No,11.0
2992.0,Crystal,Assur,Female,26.0,1974-05-31,Clinical Specialist,Health,Mass Customer,N,Yes,10.0
2993.0,Blinnie,Hazelden,Female,85.0,1995-03-07,Graphic Designer,Financial Services,Affluent Customer,N,No,4.0
2994.0,Karlen,Iacovacci,Female,26.0,1976-08-30,Accountant II,Manufacturing,Mass Customer,N,Yes,18.0
2996.0,Jerrylee,Shinfield,Female,67.0,1967-05-05,Cost Accountant,Financial Services,Mass Customer,N,No,14.0
2997.0,Jo-ann,Carlile,Female,57.0,1973-05-17,Computer Systems Analyst II,Health,Affluent Customer,N,No,10.0
2998.0,Quintana,Housley,Female,34.0,2000-12-19,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,2.0
3000.0,Tann,McCard,Male,28.0,1974-05-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,22.0
3001.0,Gal,Waleran,Male,48.0,1977-07-22,Engineer IV,Argiculture,Mass Customer,N,No,20.0
3002.0,Tracey,Verdun,Male,62.0,1956-12-06,Paralegal,Financial Services,Mass Customer,N,Yes,16.0
3003.0,Brita,Tupie,Female,72.0,1963-05-02,Web Developer I,Retail,Mass Customer,N,Yes,4.0
3004.0,Waylon,Hammant,Male,82.0,1955-02-20,Research Assistant II,Health,Mass Customer,N,Yes,16.0
3005.0,Rafaellle,Tantrum,Male,36.0,1969-01-05,Human Resources Manager,Property,Affluent Customer,N,Yes,8.0
3007.0,Tudor,Pepper,Male,38.0,1973-05-22,Environmental Tech,Manufacturing,Mass Customer,N,No,16.0
3011.0,Robena,Barks,Female,84.0,1994-05-11,Staff Scientist,Financial Services,High Net Worth,N,No,3.0
3013.0,Lorain,Eddisforth,Female,94.0,1968-07-28,Office Assistant III,Property,High Net Worth,N,No,6.0
3015.0,Queenie,Flips,Female,25.0,2000-09-02,Assistant Manager,Retail,Affluent Customer,N,No,1.0
3016.0,Forster,Bumford,Male,25.0,1985-08-11,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,11.0
3017.0,Jason,De Lorenzo,Male,88.0,1955-10-05,Operator,Financial Services,Affluent Customer,N,No,7.0
3019.0,Alonso,Ceyssen,Male,98.0,1986-02-02,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,14.0
3020.0,Witty,McArthur,Male,13.0,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10.0
3023.0,Rikki,Bernet,Female,37.0,1994-12-09,Accountant I,IT,High Net Worth,N,Yes,7.0
3025.0,Osgood,Stolting,Male,27.0,1977-04-23,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9.0
3026.0,Minda,Pendrid,Female,11.0,1988-11-21,Account Representative III,Property,Mass Customer,N,Yes,5.0
3027.0,Augy,Rudall,Male,83.0,1977-10-30,Research Nurse,Health,Mass Customer,N,Yes,5.0
3028.0,Leandra,Schubert,Female,67.0,1956-07-07,General Manager,Manufacturing,High Net Worth,N,No,20.0
3029.0,Timmie,Gori,Male,85.0,1978-07-17,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13.0
3030.0,Flor,Agnew,Female,68.0,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,N,No,3.0
3031.0,Diego,Bertelmot,Male,95.0,1996-02-02,Staff Scientist,Health,Mass Customer,N,Yes,5.0
3032.0,Renado,Wonfor,Male,53.0,1992-08-02,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0
3033.0,Danielle,Kener,Female,60.0,1979-03-17,Administrative Officer,Financial Services,High Net Worth,N,No,12.0
3034.0,Mara,Tofanini,Female,54.0,1956-09-09,Web Designer IV,Manufacturing,Mass Customer,N,Yes,18.0
3035.0,Sigfrid,Caldecot,Male,98.0,1980-04-15,Associate Professor,Health,High Net Worth,N,No,13.0
3036.0,Windy,Orehead,Female,24.0,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0
3037.0,Leanora,Isles,Female,30.0,1971-10-27,Legal Assistant,Financial Services,High Net Worth,N,Yes,18.0
3040.0,Kameko,Kinrade,Female,87.0,1966-11-28,General Manager,Retail,Mass Customer,N,No,5.0
3041.0,Sherrie,Kingaby,Female,20.0,1974-03-12,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11.0
3042.0,Barris,Trayton,Male,76.0,1971-03-17,Engineer II,Property,High Net Worth,N,Yes,15.0
3044.0,Russell,Brittoner,Male,59.0,1990-04-11,Occupational Therapist,Health,Affluent Customer,N,Yes,19.0
3045.0,Renato,Mungham,Male,52.0,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2.0
3046.0,Shela,Ridgers,Female,53.0,1964-06-07,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0
3047.0,Eddy,Cossans,Male,20.0,1962-01-14,Speech Pathologist,Retail,Mass Customer,N,Yes,19.0
3048.0,Kenon,Messruther,Male,38.0,1969-05-27,Legal Assistant,Manufacturing,Mass Customer,N,No,16.0
3053.0,Susie,,Female,67.0,1984-09-12,Account Coordinator,Retail,High Net Worth,N,No,17.0
3054.0,Marieann,Wickey,Female,94.0,1965-07-14,Operator,Manufacturing,Affluent Customer,N,No,16.0
3056.0,Catlin,Storm,Female,43.0,1968-05-27,Health Coach II,Entertainment,Mass Customer,N,No,18.0
3058.0,Hamnet,Kibblewhite,Male,67.0,1986-10-10,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,16.0
3060.0,Milton,Gorini,Male,28.0,1982-09-14,VP Accounting,Financial Services,Mass Customer,N,Yes,6.0
3061.0,Evie,Bendtsen,Female,51.0,1991-03-18,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3.0
3062.0,Lesley,Ruskin,Male,78.0,1962-11-09,Civil Engineer,Manufacturing,Mass Customer,N,No,13.0
3063.0,Andrea,Wildber,Male,74.0,1999-11-04,VP Sales,Financial Services,Affluent Customer,N,No,2.0
3064.0,Zach,Billison,Male,96.0,1995-06-14,Product Engineer,Financial Services,Affluent Customer,N,Yes,4.0
3065.0,Winna,Brusle,Female,88.0,1978-01-05,Recruiter,Financial Services,High Net Worth,N,Yes,13.0
3066.0,Renell,Bellocht,Female,29.0,1995-01-14,Paralegal,Financial Services,Affluent Customer,N,Yes,2.0
3067.0,Veronique,Wash,Female,8.0,1991-01-13,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0
3068.0,Gill,Branney,Female,88.0,1990-12-07,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1.0
3069.0,Phylis,Traves,Female,59.0,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12.0
3070.0,Malissia,Minthorpe,Female,74.0,1998-07-27,Account Executive,Health,Affluent Customer,N,Yes,1.0
3071.0,Shirlee,Murdoch,Female,59.0,1989-12-25,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12.0
3072.0,Roma,Prettjohn,Male,87.0,1979-04-12,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,10.0
3073.0,Hernando,Farnham,Male,16.0,1967-04-12,Nurse,Telecommunications,Affluent Customer,N,No,17.0
3074.0,Tracie,Grishaev,Male,31.0,1969-02-18,VP Quality Control,Health,Mass Customer,N,Yes,12.0
3076.0,Merna,Eyers,Female,9.0,1991-10-01,Professor,Health,Mass Customer,N,Yes,4.0
3077.0,Emelen,Gillopp,Male,19.0,2000-08-11,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2.0
3078.0,Mariel,Blacksell,Female,54.0,1982-08-16,Safety Technician III,Retail,Mass Customer,N,No,7.0
3079.0,Yorker,McKevany,Male,34.0,1959-11-18,Legal Assistant,Retail,Mass Customer,N,Yes,20.0
3080.0,Christoforo,Santus,Male,87.0,1958-10-06,Graphic Designer,Financial Services,High Net Worth,N,No,10.0
3084.0,Birgit,Dowers,Female,57.0,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16.0
3087.0,Gerry,Scatcher,Male,64.0,1986-04-02,Social Worker,Health,Mass Customer,N,No,9.0
3089.0,Wood,Nathan,Male,27.0,2000-02-24,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2.0
3090.0,Zared,Pinchback,Male,81.0,1964-12-06,Operator,Manufacturing,Mass Customer,N,No,8.0
3091.0,Guenevere,Treffry,Female,88.0,1995-08-13,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3.0
3093.0,Harwilll,Crimes,Male,31.0,1992-04-01,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6.0
3095.0,Joachim,,Male,14.0,1998-10-11,Staff Accountant IV,Retail,High Net Worth,N,Yes,2.0
3096.0,Lulu,Cabane,Female,32.0,1973-06-28,Associate Professor,Financial Services,Mass Customer,N,No,10.0
3097.0,Alessandro,Casley,Male,2.0,1978-05-09,Actuary,Financial Services,Affluent Customer,N,Yes,19.0
3098.0,Tiff,Ovett,Female,77.0,1980-07-15,Dental Hygienist,Health,Mass Customer,N,No,12.0
3101.0,Paxton,Lermit,Male,68.0,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0
3102.0,Paquito,Maitland,Male,37.0,1990-06-04,Assistant Manager,Property,Affluent Customer,N,No,2.0
3103.0,Shaylah,Hatchell,Female,5.0,1953-10-21,Safety Technician II,Retail,Mass Customer,N,No,20.0
3104.0,Diahann,Blundan,Female,19.0,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2.0
3105.0,Bryn,Rycraft,Male,88.0,1965-10-14,Teacher,Health,Mass Customer,N,No,12.0
3108.0,Trip,Ahmed,Male,94.0,1967-10-01,Accounting Assistant III,Entertainment,Mass Customer,N,No,10.0
3109.0,Jeralee,Domleo,Female,75.0,1958-06-23,Automation Specialist II,Health,Mass Customer,N,Yes,10.0
3110.0,Fabien,Iacapucci,Male,14.0,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8.0
3111.0,Maxwell,Blabber,Male,42.0,1997-03-11,Associate Professor,Financial Services,Mass Customer,N,Yes,4.0
3112.0,Terri,Gornal,Male,41.0,2001-04-22,Internal Auditor,Retail,High Net Worth,N,Yes,1.0
3113.0,Wenonah,Lethabridge,Female,52.0,1969-12-06,Teacher,Property,Mass Customer,N,Yes,18.0
3114.0,Judah,Prime,Male,48.0,1974-09-05,Teacher,IT,Mass Customer,N,Yes,18.0
3115.0,Rip,Spiers,Male,40.0,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0
3117.0,Nisse,Marriage,Female,68.0,1995-06-11,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6.0
3118.0,Cleveland,Coxon,Male,54.0,1993-01-22,Occupational Therapist,Health,High Net Worth,N,No,9.0
3120.0,Lauree,O'Donnell,Female,89.0,1979-02-04,Clinical Specialist,Health,Mass Customer,N,Yes,10.0
3121.0,Mahmoud,Batterbee,Male,82.0,1959-05-11,Data Coordiator,Manufacturing,Mass Customer,N,No,19.0
3123.0,Tina,Riggulsford,Female,71.0,1976-08-17,Dental Hygienist,Health,High Net Worth,N,No,20.0
3124.0,Anastasie,Le Grand,Female,73.0,1981-02-03,Account Executive,Retail,High Net Worth,N,Yes,9.0
3125.0,Krystyna,Scarasbrick,Female,2.0,1978-08-21,Social Worker,Health,High Net Worth,N,Yes,5.0
3126.0,Bondon,Deeley,Male,7.0,1986-10-16,Statistician IV,Financial Services,High Net Worth,N,No,12.0
3127.0,Tucker,Lewsley,Male,39.0,1971-01-31,Research Nurse,Health,Mass Customer,N,No,10.0
3128.0,Betteanne,Alldread,Female,96.0,1965-06-26,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16.0
3129.0,Leola,Mandrier,Female,44.0,1955-09-25,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11.0
3130.0,Krissy,Robard,Female,53.0,1971-01-25,VP Product Management,Telecommunications,Mass Customer,N,No,17.0
3132.0,Nicko,Artois,Male,33.0,1975-04-15,Sales Representative,Retail,Mass Customer,N,Yes,7.0
3133.0,Eda,MacCheyne,Female,89.0,1999-05-10,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2.0
3135.0,Titus,Worsall,Male,83.0,1962-01-14,Staff Scientist,Financial Services,Mass Customer,N,No,16.0
3136.0,Leonardo,Brennon,Male,60.0,1998-08-25,Marketing Manager,Retail,Mass Customer,N,Yes,3.0
3138.0,Wait,Pardey,Male,34.0,1971-02-19,Paralegal,Financial Services,Mass Customer,N,Yes,6.0
3139.0,Pail,De Blasi,Male,65.0,1973-06-13,Paralegal,Financial Services,High Net Worth,N,Yes,17.0
3140.0,Britt,Muddimer,Female,2.0,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,N,No,16.0
3141.0,Esmaria,Kiernan,Female,92.0,1995-11-04,Associate Professor,Retail,Mass Customer,N,Yes,3.0
3142.0,Hubert,Kliner,Male,98.0,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,N,No,6.0
3143.0,Corabelle,Streatfeild,Female,49.49738219895288,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5.0
3144.0,Ringo,Everson,Male,94.0,1978-10-29,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,8.0
3145.0,Gar,Barnewille,Male,17.0,1978-06-17,Paralegal,Financial Services,High Net Worth,N,Yes,7.0
3146.0,Fredrika,Kleinmintz,Female,79.0,1978-01-28,Project Manager,Property,Mass Customer,N,No,15.0
3150.0,Morissa,Wolfendell,Female,66.0,1991-10-07,Sales Associate,Financial Services,Mass Customer,N,No,5.0
3152.0,Lettie,McGenis,Female,6.0,1999-06-07,Teacher,Financial Services,High Net Worth,N,Yes,3.0
3153.0,Hannis,Jakubovits,Female,87.0,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,N,No,15.0
3154.0,Angil,Ellesmere,Female,63.0,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19.0
3155.0,Tiphani,Fritz,Female,88.0,1976-12-25,Office Assistant I,IT,Affluent Customer,N,Yes,21.0
3158.0,Korey,Lansbury,Male,27.0,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,N,Yes,12.0
3160.0,Eadmund,Braycotton,Male,87.0,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,N,No,21.0
3162.0,Deanne,Delacour,Female,76.0,1978-02-24,Media Manager IV,Argiculture,Mass Customer,N,Yes,15.0
3163.0,Irvine,Mc Mechan,Male,38.0,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,N,No,19.0
3164.0,Hortensia,Rainger,Female,53.0,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14.0
3165.0,Vyky,Coppen,Female,56.0,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10.0
3166.0,Bronson,Plowman,Male,96.0,1955-05-11,Social Worker,Health,Mass Customer,N,No,20.0
3167.0,Vernor,Stedall,Male,36.0,1995-01-20,Web Designer IV,Property,Mass Customer,N,No,5.0
3168.0,Johan,Dudderidge,Male,89.0,1976-02-16,Assistant Manager,Health,Affluent Customer,N,No,22.0
3169.0,Maxim,Chavrin,Male,96.0,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19.0
3170.0,Bethanne,Kytter,Female,67.0,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,N,No,11.0
3171.0,Leif,,Male,36.0,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,N,Yes,10.0
3173.0,Angelo,,Male,55.0,2001-10-10,Computer Systems Analyst I,Health,Mass Customer,N,Yes,1.0
3174.0,Odele,Blackmore,Female,67.0,1976-11-16,Research Associate,Financial Services,Affluent Customer,N,No,9.0
3175.0,Alphard,Cradduck,Male,82.0,1984-12-30,Operator,Health,Mass Customer,N,No,16.0
3178.0,Gan,Marrion,Male,21.0,1971-09-28,VP Quality Control,Retail,Mass Customer,N,Yes,9.0
3179.0,Jarid,Redwood,Male,87.0,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0
3180.0,Gage,,Male,96.0,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,N,Yes,19.0
3181.0,Ferd,Chominski,Male,39.0,1976-09-29,Senior Editor,Financial Services,High Net Worth,N,No,6.0
3183.0,Craig,Phethean,Male,64.0,1974-06-19,Junior Executive,Health,Mass Customer,N,No,14.0
3184.0,Marlee,Brundle,Female,2.0,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,7.0
3185.0,Duky,Crichley,Male,25.0,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10.0
3187.0,Samuele,Roycroft,Male,75.0,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,14.0
3188.0,Boyd,,Male,94.0,1999-07-07,Actuary,Financial Services,Mass Customer,N,No,1.0
3189.0,Abbott,Knaggs,Male,40.0,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,N,No,11.0
3191.0,Bobbette,Amps,Female,29.0,1959-07-08,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0
3192.0,Illa,Klemenz,Female,37.0,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,16.0
3193.0,Augusta,Henryson,Female,6.0,1978-07-04,Web Designer IV,Property,High Net Worth,N,No,7.0
3194.0,Hakeem,Bernardinelli,Male,38.0,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11.0
3195.0,Vickie,West,Female,4.0,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,N,No,18.0
3196.0,Teddi,Adcocks,Female,11.0,1977-08-04,Engineer IV,Health,Mass Customer,N,No,8.0
3197.0,Stern,Ilyenko,Male,83.0,1976-02-18,Environmental Specialist,Health,High Net Worth,N,No,14.0
3198.0,Dur,Knappen,Male,66.0,1997-08-02,Media Manager III,Manufacturing,Mass Customer,N,Yes,1.0
3200.0,Marna,,Female,51.0,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,N,No,1.0
3201.0,Zed,Blanckley,Male,61.0,2000-03-31,Assistant Professor,Financial Services,Mass Customer,N,Yes,1.0
3202.0,Garry,Gadson,Male,74.0,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0
3204.0,Ibby,Beedon,Female,51.0,1994-11-26,Media Manager III,Health,Mass Customer,N,Yes,4.0
3206.0,Elbertine,Trewin,Female,32.0,1995-03-23,Financial Advisor,Financial Services,Mass Customer,N,No,1.0
3209.0,Clarie,Markushkin,Female,10.0,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0
3210.0,Stella,Abreheart,Female,80.0,1988-02-01,Junior Executive,Manufacturing,Mass Customer,N,No,1.0
3211.0,Betsy,Cosh,Female,52.0,1993-06-12,Automation Specialist II,Health,High Net Worth,N,Yes,7.0
3212.0,Corella,Bartomeu,Female,62.0,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,13.0
3214.0,Cindelyn,Balas,Female,2.0,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0
3216.0,Edgar,Ordish,Male,59.0,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1.0
3217.0,Lorena,Titterrell,Female,95.0,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8.0
3218.0,Conny,Starbeck,Female,38.0,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,N,Yes,22.0
3219.0,Denyse,Scutts,Female,94.0,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,No,3.0
3220.0,Hunt,Linn,Male,53.0,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0
3221.0,Brigid,Quigley,Female,59.0,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11.0
3224.0,Darell,Mulqueeny,Female,67.0,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3.0
3225.0,Durante,Reddan,Male,19.0,1980-06-19,Chief Design Engineer,Health,Mass Customer,N,Yes,4.0
3228.0,Margette,Donaghie,Female,36.0,1964-08-16,Social Worker,Health,Mass Customer,N,No,13.0
3229.0,Carrol,Gheorghie,Male,69.0,1964-10-18,Sales Representative,Retail,High Net Worth,N,Yes,6.0
3230.0,Calida,Clardge,Female,31.0,1970-02-14,Executive Secretary,Financial Services,Mass Customer,N,No,12.0
3232.0,Rose,Milsom,Female,7.0,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,9.0
3233.0,Xever,Feeley,Male,7.0,1959-01-06,Tax Accountant,Financial Services,Mass Customer,N,Yes,17.0
3234.0,Mata,Hoggan,Male,35.0,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,N,Yes,19.0
3235.0,Leif,Woolfall,Male,88.0,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0
3237.0,Astrid,Sumnall,Female,94.0,1964-08-15,Assistant Manager,Manufacturing,Mass Customer,N,No,13.0
3238.0,Sauveur,Edmands,Male,23.0,1977-07-20,Executive Secretary,Retail,Mass Customer,N,No,14.0
3239.0,Wendi,Hew,Female,15.0,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,5.0
3241.0,Milt,Erett,Male,34.0,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0
3242.0,Lib,Schohier,Female,4.0,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,Yes,14.0
3243.0,Tim,Besset,Male,24.0,1973-05-19,Media Manager I,Health,Mass Customer,N,No,7.0
3244.0,Rosene,Bullar,Female,24.0,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0
3245.0,Wainwright,Succamore,Male,86.0,1959-03-27,Graphic Designer,IT,High Net Worth,N,No,7.0
3246.0,Norene,Merle,Female,73.0,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4.0
3247.0,Bellanca,Raymond,Female,49.49738219895288,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0
3249.0,Cortney,Leet,Female,46.0,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0
3251.0,Cammie,Edridge,Female,95.0,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0
3253.0,Bernadine,Shakeshaft,Female,42.0,1990-02-10,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0
3254.0,Lissy,Paliser,Female,8.0,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0
3256.0,Collen,Kew,Female,76.0,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,6.0
3258.0,Hettie,Godden,Female,77.0,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,18.0
3260.0,Kelsy,Rao,Female,6.0,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11.0
3262.0,Maynord,L'Episcopi,Male,65.0,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0
3263.0,Quentin,Forte,Female,37.0,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0
3265.0,Isaak,Higounet,Male,64.0,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,11.0
3268.0,Estelle,Sam,Female,93.0,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,20.0
3270.0,Tracey,Redsull,Male,47.0,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0
3271.0,Daisi,Philip,Female,21.0,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0
3273.0,Darline,Alpes,Female,72.0,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11.0
3275.0,Lela,Carrell,Female,24.0,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0
3278.0,Marcel,Eddolls,Male,66.0,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,9.0
3279.0,Morgun,Razoux,Male,55.0,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,14.0
3280.0,Micki,McNamara,Female,49.0,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,21.0
3282.0,Helga,Nuzzi,Female,8.0,1959-04-24,Clinical Specialist,Health,High Net Worth,N,No,13.0
3283.0,Rowe,Barbary,Female,46.0,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,6.0
3284.0,Jorrie,Cerman,Female,98.0,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0
3285.0,Mendie,Teresi,Male,51.0,1986-12-30,Recruiter,Health,Affluent Customer,N,Yes,9.0
3286.0,Kent,Hatter,Male,23.0,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0
